stock_code,stock_name,announcement_title,publish_date,pdf_url,source,error_message
002936,郑州银行,2021年<em>社会</em><em>责任</em><em>报告</em>,2022-03-31,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002936&announcementId=1212750891&orgId=9900011028&announcementTime=2022-03-31,akshare_cninfo,
002936,郑州银行,2022年<em>社会</em><em>责任</em><em>报告</em>,2023-03-31,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002936&announcementId=1216278357&orgId=9900011028&announcementTime=2023-03-31,akshare_cninfo,
002936,郑州银行,2023年<em>社会</em><em>责任</em><em>报告</em>,2024-03-29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002936&announcementId=1219447779&orgId=9900011028&announcementTime=2024-03-29,akshare_cninfo,
002936,郑州银行,2024年<em>社会</em><em>责任</em><em>报告</em>,2025-03-28,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002936&announcementId=1222927737&orgId=9900011028&announcementTime=2025-03-28,akshare_cninfo,
002936,郑州银行,郑州银行股份有限公司2025年度<em>可持续</em><em>发展</em>（ESG）<em>报告</em>,2026-03-31,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002936&announcementId=1225059575&orgId=9900011028&announcementTime=2026-03-31,akshare_cninfo,
001227,兰州银行,2021年<em>社会</em><em>责任</em><em>报告</em>,2022-04-28,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=001227&announcementId=1213176178&orgId=9900021964&announcementTime=2022-04-28,akshare_cninfo,
001227,兰州银行,2022年<em>社会</em><em>责任</em><em>报告</em>,2023-04-29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=001227&announcementId=1216689014&orgId=9900021964&announcementTime=2023-04-29,akshare_cninfo,
001227,兰州银行,2023年<em>社会</em><em>责任</em><em>报告</em>,2024-04-27,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=001227&announcementId=1219866155&orgId=9900021964&announcementTime=2024-04-27,akshare_cninfo,
001227,兰州银行,兰州银行股份有限公司2025年度<em>可持续</em><em>发展</em><em>报告</em>,2026-04-28,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=001227&announcementId=1225219135&orgId=9900021964&announcementTime=2026-04-28,akshare_cninfo,
601825,沪农商行,上海农商银行2021年<em>社会</em><em>责任</em><em>报告</em>,2022-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601825&announcementId=1213270996&orgId=9900010687&announcementTime=2022-04-30,akshare_cninfo,
601825,沪农商行,上海农村商业银行股份有限公司2022年度<em>社会</em><em>责任</em>暨环境、<em>社会</em>及治理(ESG)<em>报告</em>,2023-04-28,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601825&announcementId=1216653502&orgId=9900010687&announcementTime=2023-04-28,akshare_cninfo,
601825,沪农商行,上海农村商业银行股份有限公司2023年度<em>社会</em><em>责任</em>暨环境、<em>社会</em>及治理(ESG)<em>报告</em>,2024-04-26,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601825&announcementId=1219834221&orgId=9900010687&announcementTime=2024-04-26,akshare_cninfo,
601825,沪农商行,上海农村商业银行股份有限公司2024年度<em>社会</em><em>责任</em>暨环境、<em>社会</em>及治理(ESG)<em>报告</em>,2025-04-25,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601825&announcementId=1223285575&orgId=9900010687&announcementTime=2025-04-25,akshare_cninfo,
601077,渝农商行,重庆农村商业银行股份有限公司2021年度企业<em>社会</em><em>责任</em><em>报告</em>,2022-03-31,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601077&announcementId=1212749302&orgId=9900016867&announcementTime=2022-03-31,akshare_cninfo,
601077,渝农商行,重庆农村商业银行股份有限公司2022年度企业<em>社会</em><em>责任</em><em>报告</em>,2023-03-31,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601077&announcementId=1216275742&orgId=9900016867&announcementTime=2023-03-31,akshare_cninfo,
601077,渝农商行,重庆农村商业银行股份有限公司2023年度企业<em>社会</em><em>责任</em>暨ESG<em>报告</em>,2024-03-29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601077&announcementId=1219448302&orgId=9900016867&announcementTime=2024-03-29,akshare_cninfo,
601077,渝农商行,重庆农村商业银行股份有限公司2024年度企业<em>社会</em><em>责任</em>暨ESG<em>报告</em>,2025-03-26,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601077&announcementId=1222896101&orgId=9900016867&announcementTime=2025-03-26,akshare_cninfo,
601077,渝农商行,重庆农村商业银行股份有限公司2025年度<em>可持续</em><em>发展</em><em>报告</em>,2026-03-26,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601077&announcementId=1225032225&orgId=9900016867&announcementTime=2026-03-26,akshare_cninfo,
601128,常熟银行,江苏常熟农村商业银行股份有限公司2021年度<em>社会</em><em>责任</em>（ESG）<em>报告</em>（英文版）,2022-03-31,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601128&announcementId=1212740956&orgId=9900023084&announcementTime=2022-03-31,akshare_cninfo,
601128,常熟银行,江苏常熟农村商业银行股份有限公司2022年<em>社会</em><em>责任</em>（ESG）<em>报告</em>,2023-03-24,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601128&announcementId=1216200170&orgId=9900023084&announcementTime=2023-03-24,akshare_cninfo,
601128,常熟银行,江苏常熟农村商业银行股份有限公司2023年度<em>社会</em><em>责任</em>（ESG）<em>报告</em>（英文版）,2024-03-22,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601128&announcementId=1219375028&orgId=9900023084&announcementTime=2024-03-22,akshare_cninfo,
601128,常熟银行,江苏常熟农村商业银行股份有限公司2024年度<em>可持续</em><em>发展</em>（ESG）<em>报告</em>（英文版）,2025-03-28,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601128&announcementId=1222926504&orgId=9900023084&announcementTime=2025-03-28,akshare_cninfo,
601128,常熟银行,江苏常熟农村商业银行股份有限公司2025年度<em>可持续</em><em>发展</em>（ESG）<em>报告</em>,2026-04-24,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601128&announcementId=1225168991&orgId=9900023084&announcementTime=2026-04-24,akshare_cninfo,
002958,青农商行,2021年度<em>社会</em><em>责任</em><em>报告</em>,2022-04-29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002958&announcementId=1213207165&orgId=9900031174&announcementTime=2022-04-29,akshare_cninfo,
002958,青农商行,2022年<em>社会</em><em>责任</em><em>报告</em>,2023-04-29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002958&announcementId=1216700620&orgId=9900031174&announcementTime=2023-04-29,akshare_cninfo,
002958,青农商行,2023年<em>社会</em><em>责任</em><em>报告</em>,2024-04-27,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002958&announcementId=1219861227&orgId=9900031174&announcementTime=2024-04-27,akshare_cninfo,
002958,青农商行,2024年<em>社会</em><em>责任</em><em>报告</em>,2025-04-25,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002958&announcementId=1223278998&orgId=9900031174&announcementTime=2025-04-25,akshare_cninfo,
002958,青农商行,2025年度<em>可持续</em><em>发展</em>（ESG）<em>报告</em>,2026-04-29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002958&announcementId=1225245653&orgId=9900031174&announcementTime=2026-04-29,akshare_cninfo,
600908,无锡银行,2021年度<em>社会</em><em>责任</em><em>报告</em>,2022-04-29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600908&announcementId=1213205947&orgId=9900024953&announcementTime=2022-04-29,akshare_cninfo,
600908,无锡银行,2022年度<em>社会</em><em>责任</em><em>报告</em>,2023-03-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600908&announcementId=1216255129&orgId=9900024953&announcementTime=2023-03-30,akshare_cninfo,
600908,无锡银行,2023年度<em>社会</em><em>责任</em><em>报告</em>,2024-03-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600908&announcementId=1219461792&orgId=9900024953&announcementTime=2024-03-30,akshare_cninfo,
600908,无锡银行,2024年度<em>社会</em><em>责任</em><em>报告</em>,2025-03-29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600908&announcementId=1222945254&orgId=9900024953&announcementTime=2025-03-29,akshare_cninfo,
600908,无锡银行,2025年度<em>社会</em><em>责任</em><em>报告</em>,2026-03-28,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600908&announcementId=1225048035&orgId=9900024953&announcementTime=2026-03-28,akshare_cninfo,
002807,江阴银行,2021年<em>社会</em><em>责任</em><em>报告</em>,2022-03-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002807&announcementId=1212725606&orgId=9900022947&announcementTime=2022-03-30,akshare_cninfo,
002807,江阴银行,2022年<em>社会</em><em>责任</em><em>报告</em>,2023-03-28,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002807&announcementId=1216234647&orgId=9900022947&announcementTime=2023-03-28,akshare_cninfo,
002807,江阴银行,2024年<em>社会</em><em>责任</em><em>报告</em>,2025-03-29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002807&announcementId=1222944077&orgId=9900022947&announcementTime=2025-03-29,akshare_cninfo,
002807,江阴银行,2023年度<em>ESG</em><em>报告</em>,2024-03-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002807&announcementId=1219469611&orgId=9900022947&announcementTime=2024-03-30,akshare_cninfo,
002807,江阴银行,2025年<em>ESG</em><em>报告</em>,2026-04-29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002807&announcementId=1225234343&orgId=9900022947&announcementTime=2026-04-29,akshare_cninfo,
002839,张家港行,2021年<em>社会</em><em>责任</em><em>报告</em>,2022-03-29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002839&announcementId=1212708642&orgId=9900022943&announcementTime=2022-03-29,akshare_cninfo,
002839,张家港行,2022年<em>社会</em><em>责任</em><em>报告</em>,2023-03-28,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002839&announcementId=1216235254&orgId=9900022943&announcementTime=2023-03-28,akshare_cninfo,
002839,张家港行,江苏张家港农村商业银行股份有限公司2023年度<em>可持续</em><em>发展</em><em>报告</em>,2024-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002839&announcementId=1219911283&orgId=9900022943&announcementTime=2024-04-30,akshare_cninfo,
002839,张家港行,2024年度张家港行<em>可持续</em><em>发展</em><em>报告</em>,2025-03-29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002839&announcementId=1222945525&orgId=9900022943&announcementTime=2025-03-29,akshare_cninfo,
002839,张家港行,2025年度<em>可持续</em><em>发展</em><em>报告</em>,2026-03-31,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002839&announcementId=1225053467&orgId=9900022943&announcementTime=2026-03-31,akshare_cninfo,
603323,苏农银行,苏农银行2021年度<em>社会</em><em>责任</em>（ESG）<em>报告</em>,2022-04-28,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603323&announcementId=1213171178&orgId=9900022945&announcementTime=2022-04-28,akshare_cninfo,
603323,苏农银行,苏农银行2022年度<em>社会</em><em>责任</em>（ESG）<em>报告</em>,2023-04-28,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603323&announcementId=1216666428&orgId=9900022945&announcementTime=2023-04-28,akshare_cninfo,
603323,苏农银行,苏农银行2023年度<em>社会</em><em>责任</em>（ESG）<em>报告</em>,2024-04-27,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603323&announcementId=1219879841&orgId=9900022945&announcementTime=2024-04-27,akshare_cninfo,
603323,苏农银行,苏农银行2024年度<em>可持续</em><em>发展</em><em>报告</em>,2025-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603323&announcementId=1223422528&orgId=9900022945&announcementTime=2025-04-30,akshare_cninfo,
603323,苏农银行,苏农银行2025年度<em>可持续</em><em>发展</em><em>报告</em>,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603323&announcementId=1225266561&orgId=9900022945&announcementTime=2026-04-30,akshare_cninfo,
601528,瑞丰银行,瑞丰银行2021年度<em>社会</em><em>责任</em><em>报告</em>,2022-03-31,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601528&announcementId=1212753520&orgId=9900032315&announcementTime=2022-03-31,akshare_cninfo,
601528,瑞丰银行,浙江绍兴瑞丰农村商业银行股份有限公司2022年度环境、社会及管治（<em>ESG</em>）<em>报告</em>,2023-03-29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601528&announcementId=1216242333&orgId=9900032315&announcementTime=2023-03-29,akshare_cninfo,
601528,瑞丰银行,浙江绍兴瑞丰农村商业银行股份有限公司2023年度环境、社会及管治（<em>ESG</em>）<em>报告</em>,2024-03-28,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601528&announcementId=1219426931&orgId=9900032315&announcementTime=2024-03-28,akshare_cninfo,
601528,瑞丰银行,浙江绍兴瑞丰农村商业银行股份有限公司2024年度环境、社会及管治（<em>ESG</em>）<em>报告</em>,2025-03-28,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601528&announcementId=1222926516&orgId=9900032315&announcementTime=2025-03-28,akshare_cninfo,
601528,瑞丰银行,浙江绍兴瑞丰农村商业银行股份有限公司2025年度<em>可持续</em><em>发展</em>（ESG）<em>报告</em>,2026-03-27,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601528&announcementId=1225036741&orgId=9900032315&announcementTime=2026-03-27,akshare_cninfo,
601860,紫金银行,紫金农商银行2022年<em>ESG</em><em>报告</em>,2023-04-29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601860&announcementId=1216707444&orgId=9900031760&announcementTime=2023-04-29,akshare_cninfo,
601860,紫金银行,紫金农商银行2023年<em>ESG</em><em>报告</em>,2024-04-26,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601860&announcementId=1219834248&orgId=9900031760&announcementTime=2024-04-26,akshare_cninfo,
601860,紫金银行,2024年度<em>可持续</em><em>发展</em>（ESG）<em>报告</em>,2025-04-25,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601860&announcementId=1223278031&orgId=9900031760&announcementTime=2025-04-25,akshare_cninfo,
601860,紫金银行,2025年度<em>可持续</em><em>发展</em>（ESG）<em>报告</em>,2026-04-24,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601860&announcementId=1225169548&orgId=9900031760&announcementTime=2026-04-24,akshare_cninfo,
001227,兰州银行,兰州银行<em>2024年</em><em>环境</em>、<em>社会</em><em>及</em><em>治理</em><em>报告</em>,2025-04-28,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=001227&announcementId=1223317301&orgId=9900021964&announcementTime=2025-04-28,akshare_cninfo,
601577,长沙银行,长沙银行股份有限公司<em>可持续</em><em>发展</em>（<em>ESG</em>）<em>报告</em>,2025-04-26,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601577&announcementId=1223314435&orgId=9900021960&announcementTime=2025-04-26,akshare_cninfo,
601860,紫金银行,江苏紫金农村商业银行股份有限公司<em>环境</em>、<em>社会</em><em>与</em><em>管治</em>（<em>ESG</em>）<em>报告</em>,2022-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601860&announcementId=1213271026&orgId=9900031760&announcementTime=2022-04-30,akshare_cninfo,
601009,南京银行,南京银行股份有限公司2021年环境、社会及治理报告,2022-04-29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601009&announcementId=1212795741&orgId=9900003284&announcementTime=2022-04-29,巨潮资讯网,
601009,南京银行,南京银行股份有限公司2022年环境、社会及治理报告,2023-04-29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601009&announcementId=1216706740&orgId=9900003284&announcementTime=2023-04-29,巨潮资讯网,
601009,南京银行,南京银行股份有限公司2023年环境、社会及治理报告,2024-04-27,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601009&announcementId=1219877711&orgId=9900003284&announcementTime=2024-04-27,巨潮资讯网,
601009,南京银行,南京银行股份有限公司2024年绿色金融专题报告,2025-04-22,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601009&announcementId=1223197842&orgId=9900003284&announcementTime=2025-04-22,巨潮资讯网,
601009,南京银行,南京银行股份有限公司2025年度绿色金融专题报告,2026-04-23,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601009&announcementId=1225157420&orgId=9900003284&announcementTime=2026-04-23,巨潮资讯网,
601229,上海银行,上海银行2025年度可持续发展报告,2026-04-24,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601229&announcementId=1225173733&orgId=9900003284&announcementTime=2026-04-24,巨潮资讯网,
600036,招商银行,招商银行股份有限公司2025年度可持续发展报告,2026-03-28,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600036&announcementId=1225046968&orgId=9900003284&announcementTime=2026-03-28,巨潮资讯网,
600000,浦发银行,上海浦东发展银行股份有限公司2025年度可持续发展报告,2026-03-31,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600000&announcementId=1225062320&orgId=9900003284&announcementTime=2026-03-31,巨潮资讯网,
600919,江苏银行,江苏银行2025年度可持续发展(ESG)报告,2026-04-29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600919&announcementId=1225247488&orgId=9900003284&announcementTime=2026-04-29,巨潮资讯网,
601939,建设银行,建设银行2025年度可持续发展报告,2026-03-28,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601939&announcementId=1225046555&orgId=9900003284&announcementTime=2026-03-28,巨潮资讯网,
601187,厦门银行,厦门银行股份有限公司2025年度可持续发展（ESG）报告,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601187&announcementId=1225266418&orgId=9900003284&announcementTime=2026-04-30,巨潮资讯网,
601825,沪农商行,上海农村商业银行股份有限公司2025年度可持续发展报告,2026-04-23,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601825&announcementId=1225150601&orgId=9900003284&announcementTime=2026-04-23,巨潮资讯网,
601963,重庆银行,2025年度可持续发展报告,2026-04-28,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601963&announcementId=1225252846&orgId=9900003284&announcementTime=2026-04-28,巨潮资讯网,
601998,中信银行,中信银行股份有限公司2025年度可持续发展报告,2026-03-21,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601998&announcementId=1225022295&orgId=9900003284&announcementTime=2026-03-21,巨潮资讯网,
